weather_station,hour,date,ts,air_humidity,air_pressure,air_temperature,rainfall
2341,23,2025-10-16,2025-10-16 23:00:00+00:00,80.5,,11.4,0.0
2341,23,2025-10-17,2025-10-17 23:00:00+00:00,80.8333333333333,,10.7333333333333,0.0
2341,23,2025-10-18,2025-10-18 23:00:00+00:00,91.5,,8.45000000000001,0.0
2341,23,2025-10-19,2025-10-19 23:00:00+00:00,95.6666666666666,,10.9333333333333,0.0
2341,23,2025-10-20,2025-10-20 23:00:00+00:00,99.0,,12.6333333333333,0.0
2341,23,2025-10-21,2025-10-21 23:00:00+00:00,99.0,,11.8666666666667,0.0
2341,23,2025-10-22,2025-10-22 23:00:00+00:00,99.0,,14.7333333333333,0.0
2382,00,2025-10-11,2025-10-11 00:00:00+00:00,74.5,,14.7175,0.0
2382,00,2025-10-12,2025-10-12 00:00:00+00:00,76.0,,16.0025,0.0
2382,00,2025-10-13,2025-10-13 00:00:00+00:00,82.5,,14.8625,0.0
2382,00,2025-10-14,2025-10-14 00:00:00+00:00,80.0,,15.28,0.0
2382,00,2025-10-15,2025-10-15 00:00:00+00:00,73.75,,15.0475,0.0
2382,00,2025-10-16,2025-10-16 00:00:00+00:00,77.25,,11.8725,0.0
2382,00,2025-10-17,2025-10-17 00:00:00+00:00,75.25,,11.6975,0.0
2382,00,2025-10-18,2025-10-18 00:00:00+00:00,61.75,,12.065,0.0
2382,00,2025-10-19,2025-10-19 00:00:00+00:00,65.25,,11.1925,0.0
2382,00,2025-10-20,2025-10-20 00:00:00+00:00,70.0,,12.23,0.0
2382,00,2025-10-21,2025-10-21 00:00:00+00:00,90.25,,12.06,1.0
2382,00,2025-10-22,2025-10-22 00:00:00+00:00,91.75,,11.745,0.0
2382,00,2025-10-23,2025-10-23 00:00:00+00:00,95.0,,12.3275,0.0
2382,01,2025-10-11,2025-10-11 01:00:00+00:00,69.75,,15.9225,0.0
2382,01,2025-10-12,2025-10-12 01:00:00+00:00,78.25,,15.3175,0.0
2382,01,2025-10-13,2025-10-13 01:00:00+00:00,82.75,,14.765,0.0
2382,01,2025-10-14,2025-10-14 01:00:00+00:00,77.75,,14.995,0.0
2382,01,2025-10-15,2025-10-15 01:00:00+00:00,75.75,,14.2975,0.0
2382,01,2025-10-16,2025-10-16 01:00:00+00:00,77.25,,12.06,0.0
2382,01,2025-10-17,2025-10-17 01:00:00+00:00,78.25,,11.045,0.0
2382,01,2025-10-18,2025-10-18 01:00:00+00:00,62.25,,11.8,0.0
2382,01,2025-10-19,2025-10-19 01:00:00+00:00,65.75,,10.57,0.0
2382,01,2025-10-20,2025-10-20 01:00:00+00:00,71.75,,11.83,0.0
2382,01,2025-10-21,2025-10-21 01:00:00+00:00,92.0,,11.825,0.2
2382,01,2025-10-22,2025-10-22 01:00:00+00:00,91.75,,11.525,0.0
2382,02,2025-10-11,2025-10-11 02:00:00+00:00,73.25,,15.0175,0.0
2382,02,2025-10-12,2025-10-12 02:00:00+00:00,78.5,,15.35,0.0
2382,02,2025-10-13,2025-10-13 02:00:00+00:00,80.25,,14.83,0.0
2382,02,2025-10-14,2025-10-14 02:00:00+00:00,76.25,,14.7725,0.0
2382,02,2025-10-15,2025-10-15 02:00:00+00:00,81.25,,13.14,0.0
2382,02,2025-10-16,2025-10-16 02:00:00+00:00,78.25,,12.0975,0.0
2382,02,2025-10-17,2025-10-17 02:00:00+00:00,78.25,,10.9775,0.0
2382,02,2025-10-18,2025-10-18 02:00:00+00:00,62.25,,11.5925,0.0
2382,02,2025-10-19,2025-10-19 02:00:00+00:00,66.0,,10.71,0.0
2382,02,2025-10-20,2025-10-20 02:00:00+00:00,74.25,,11.545,0.0
2382,02,2025-10-21,2025-10-21 02:00:00+00:00,93.0,,11.7525,0.0
2382,02,2025-10-22,2025-10-22 02:00:00+00:00,92.25,,11.3925,0.0
2382,03,2025-10-11,2025-10-11 03:00:00+00:00,74.25,,14.8,0.0
2382,03,2025-10-12,2025-10-12 03:00:00+00:00,81.25,,14.5275,0.0
2382,03,2025-10-13,2025-10-13 03:00:00+00:00,85.75,,13.645,0.0
2382,03,2025-10-14,2025-10-14 03:00:00+00:00,81.75,,13.4625,0.0
2382,03,2025-10-15,2025-10-15 03:00:00+00:00,82.75,,12.8125,0.0
2382,03,2025-10-16,2025-10-16 03:00:00+00:00,77.5,,11.765,0.0
2382,03,2025-10-17,2025-10-17 03:00:00+00:00,80.75,,10.3025,0.0
2382,03,2025-10-18,2025-10-18 03:00:00+00:00,62.75,,11.5325,0.0
2382,03,2025-10-19,2025-10-19 03:00:00+00:00,70.0,,10.465,0.0
2382,03,2025-10-20,2025-10-20 03:00:00+00:00,75.5,,11.315,0.0
2382,03,2025-10-21,2025-10-21 03:00:00+00:00,93.5,,11.665,0.8
2382,03,2025-10-22,2025-10-22 03:00:00+00:00,93.0,,11.4275,0.0
2382,04,2025-10-11,2025-10-11 04:00:00+00:00,77.0,,14.3175,0.0
2382,04,2025-10-12,2025-10-12 04:00:00+00:00,86.0,,13.4475,0.0
2382,04,2025-10-13,2025-10-13 04:00:00+00:00,85.5,,13.615,0.0
2382,04,2025-10-14,2025-10-14 04:00:00+00:00,83.0,,13.32,0.0
2382,04,2025-10-15,2025-10-15 04:00:00+00:00,84.0,,12.7725,0.0
2382,04,2025-10-16,2025-10-16 04:00:00+00:00,79.25,,11.2425,0.0
2382,04,2025-10-17,2025-10-17 04:00:00+00:00,81.75,,9.88000000000002,0.0
2382,04,2025-10-18,2025-10-18 04:00:00+00:00,63.25,,11.185,0.0
2382,04,2025-10-19,2025-10-19 04:00:00+00:00,74.0,,10.17,0.0
2382,04,2025-10-20,2025-10-20 04:00:00+00:00,74.75,,11.4625,0.0
2382,04,2025-10-21,2025-10-21 04:00:00+00:00,94.0,,11.6225,2.6
2382,04,2025-10-22,2025-10-22 04:00:00+00:00,94.0,,11.36,0.0
2382,05,2025-10-11,2025-10-11 05:00:00+00:00,77.25,,14.22,0.0
2382,05,2025-10-12,2025-10-12 05:00:00+00:00,87.25,,13.195,0.0
2382,05,2025-10-13,2025-10-13 05:00:00+00:00,82.75,,14.275,0.0
2382,05,2025-10-14,2025-10-14 05:00:00+00:00,85.0,,12.95,0.0
2382,05,2025-10-15,2025-10-15 05:00:00+00:00,84.0,,12.7975,0.0
2382,05,2025-10-16,2025-10-16 05:00:00+00:00,78.75,,11.505,0.0
2382,05,2025-10-17,2025-10-17 05:00:00+00:00,81.75,,9.86250000000001,0.0
2382,05,2025-10-18,2025-10-18 05:00:00+00:00,64.5,,10.96,0.0
2382,05,2025-10-19,2025-10-19 05:00:00+00:00,75.75,,9.59000000000001,0.0
2382,05,2025-10-20,2025-10-20 05:00:00+00:00,74.0,,11.5375,0.0
2382,05,2025-10-21,2025-10-21 05:00:00+00:00,94.0,,11.6175,0.2
2382,05,2025-10-22,2025-10-22 05:00:00+00:00,94.0,,11.3774999999999,0.0
2382,06,2025-10-11,2025-10-11 06:00:00+00:00,76.5,,14.6275,0.0
2382,06,2025-10-12,2025-10-12 06:00:00+00:00,87.0,,13.6066666666667,0.0
2382,06,2025-10-13,2025-10-13 06:00:00+00:00,81.0,,14.76,0.0
2382,06,2025-10-14,2025-10-14 06:00:00+00:00,86.6666666666666,,12.8966666666666,0.0
2382,06,2025-10-15,2025-10-15 06:00:00+00:00,84.0,,13.32,0.0
2382,06,2025-10-16,2025-10-16 06:00:00+00:00,79.0,,11.53,0.0
2382,06,2025-10-17,2025-10-17 06:00:00+00:00,80.0,,10.2566666666666,0.0
2382,06,2025-10-19,2025-10-19 06:00:00+00:00,75.25,,9.88500000000002,0.0
2382,06,2025-10-20,2025-10-20 06:00:00+00:00,74.25,,11.515,0.0
2382,06,2025-10-21,2025-10-21 06:00:00+00:00,94.0,,11.575,1.59999999999999
2382,06,2025-10-22,2025-10-22 06:00:00+00:00,94.0,,11.6925,0.0
2382,07,2025-10-10,2025-10-10 07:00:00+00:00,,,,0.0
2382,07,2025-10-11,2025-10-11 07:00:00+00:00,75.0,,15.6266666666666,0.0
2382,07,2025-10-12,2025-10-12 07:00:00+00:00,84.0,,14.455,0.0
2382,07,2025-10-13,2025-10-13 07:00:00+00:00,,,,0.0
2382,07,2025-10-14,2025-10-14 07:00:00+00:00,83.5,,14.585,0.0
2382,07,2025-10-15,2025-10-15 07:00:00+00:00,80.5,,14.43,0.0
2382,07,2025-10-16,2025-10-16 07:00:00+00:00,78.0,,12.335,0.0
2382,07,2025-10-17,2025-10-17 07:00:00+00:00,78.0,,11.08,0.0
2382,07,2025-10-19,2025-10-19 07:00:00+00:00,70.3333333333333,,11.7066666666666,0.0
2382,07,2025-10-20,2025-10-20 07:00:00+00:00,76.75,,11.465,0.0
2382,07,2025-10-21,2025-10-21 07:00:00+00:00,94.0,,11.24,0.8
2382,07,2025-10-22,2025-10-22 07:00:00+00:00,94.0,,11.765,0.0
2382,08,2025-10-11,2025-10-11 08:00:00+00:00,,,,0.0
2382,08,2025-10-12,2025-10-12 08:00:00+00:00,,,,0.0
2382,08,2025-10-13,2025-10-13 08:00:00+00:00,,,,0.0
2382,08,2025-10-14,2025-10-14 08:00:00+00:00,79.5,,15.47,0.0
2382,08,2025-10-15,2025-10-15 08:00:00+00:00,,,,0.0
2382,08,2025-10-16,2025-10-16 08:00:00+00:00,,,,0.0
2382,08,2025-10-17,2025-10-17 08:00:00+00:00,,,,0.0
2382,08,2025-10-19,2025-10-19 08:00:00+00:00,69.0,,12.515,0.0
2382,08,2025-10-20,2025-10-20 08:00:00+00:00,80.25,,12.425,0.0
2382,08,2025-10-21,2025-10-21 08:00:00+00:00,94.0,,11.2975,0.0
2382,08,2025-10-22,2025-10-22 08:00:00+00:00,94.5,,12.0675,0.0
2382,09,2025-10-11,2025-10-11 09:00:00+00:00,,,,0.0
2382,09,2025-10-12,2025-10-12 09:00:00+00:00,,,,0.0
2382,09,2025-10-13,2025-10-13 09:00:00+00:00,,,,0.0
2382,09,2025-10-15,2025-10-15 09:00:00+00:00,,,,0.0
2382,09,2025-10-16,2025-10-16 09:00:00+00:00,,,,0.0
2382,09,2025-10-17,2025-10-17 09:00:00+00:00,,,,0.0
2382,09,2025-10-19,2025-10-19 09:00:00+00:00,65.0,,13.56,0.0
2382,09,2025-10-20,2025-10-20 09:00:00+00:00,74.75,,13.8275,0.0
2382,09,2025-10-21,2025-10-21 09:00:00+00:00,93.5,,11.595,0.2
2382,09,2025-10-22,2025-10-22 09:00:00+00:00,94.0,,12.4625,0.0
2382,10,2025-10-11,2025-10-11 10:00:00+00:00,,,,0.0
2382,10,2025-10-12,2025-10-12 10:00:00+00:00,,,,0.0
2382,10,2025-10-13,2025-10-13 10:00:00+00:00,,,,0.0
2382,10,2025-10-15,2025-10-15 10:00:00+00:00,,,,0.0
2382,10,2025-10-16,2025-10-16 10:00:00+00:00,,,,0.0
2382,10,2025-10-17,2025-10-17 10:00:00+00:00,58.5,,14.825,0.0
2382,10,2025-10-19,2025-10-19 10:00:00+00:00,50.5,,16.01,0.0
2382,10,2025-10-20,2025-10-20 10:00:00+00:00,73.0,,14.31,0.0
2382,10,2025-10-21,2025-10-21 10:00:00+00:00,92.5,,11.8225,0.0
2382,10,2025-10-22,2025-10-22 10:00:00+00:00,94.0,,12.37,0.0
2382,11,2025-10-10,2025-10-10 11:00:00+00:00,,,,0.0
2382,11,2025-10-12,2025-10-12 11:00:00+00:00,,,,0.0
2382,11,2025-10-13,2025-10-13 11:00:00+00:00,,,,0.0
2382,11,2025-10-14,2025-10-14 11:00:00+00:00,,,,0.0
2382,11,2025-10-15,2025-10-15 11:00:00+00:00,70.0,,16.7,0.0
2382,11,2025-10-16,2025-10-16 11:00:00+00:00,64.0,,16.2,0.0
2382,11,2025-10-17,2025-10-17 11:00:00+00:00,58.0,,14.9,0.0
2382,11,2025-10-18,2025-10-18 11:00:00+00:00,,,,0.0
2382,11,2025-10-19,2025-10-19 11:00:00+00:00,55.0,,15.8225,0.0
2382,11,2025-10-20,2025-10-20 11:00:00+00:00,,,,0.0
2382,11,2025-10-21,2025-10-21 11:00:00+00:00,91.5,,12.4925,0.0
2382,11,2025-10-22,2025-10-22 11:00:00+00:00,93.0,,12.5225,0.0
2382,12,2025-10-11,2025-10-11 12:00:00+00:00,,,,0.0
2382,12,2025-10-12,2025-10-12 12:00:00+00:00,,,,0.0
2382,12,2025-10-14,2025-10-14 12:00:00+00:00,,,,0.0
2382,12,2025-10-15,2025-10-15 12:00:00+00:00,65.5,,17.525,0.0
2382,12,2025-10-16,2025-10-16 12:00:00+00:00,62.0,,16.78,0.0
2382,12,2025-10-17,2025-10-17 12:00:00+00:00,,,,0.0
2382,12,2025-10-18,2025-10-18 12:00:00+00:00,,,,0.0
2382,12,2025-10-19,2025-10-19 12:00:00+00:00,56.6666666666666,,15.7333333333333,0.0
2382,12,2025-10-20,2025-10-20 12:00:00+00:00,66.0,,16.06,0.0
2382,12,2025-10-21,2025-10-21 12:00:00+00:00,89.75,,12.92,0.0
2382,12,2025-10-22,2025-10-22 12:00:00+00:00,92.5,,12.9225,0.0
2382,13,2025-10-10,2025-10-10 13:00:00+00:00,,,,0.0
2382,13,2025-10-11,2025-10-11 13:00:00+00:00,,,,0.0
2382,13,2025-10-12,2025-10-12 13:00:00+00:00,,,,0.0
2382,13,2025-10-13,2025-10-13 13:00:00+00:00,,,,0.0
2382,13,2025-10-14,2025-10-14 13:00:00+00:00,,,,0.0
2382,13,2025-10-15,2025-10-15 13:00:00+00:00,65.3333333333333,,17.41,0.0
2382,13,2025-10-16,2025-10-16 13:00:00+00:00,,,,0.0
2382,13,2025-10-17,2025-10-17 13:00:00+00:00,,,,0.0
2382,13,2025-10-18,2025-10-18 13:00:00+00:00,,,,0.0
2382,13,2025-10-19,2025-10-19 13:00:00+00:00,,,,0.0
2382,13,2025-10-20,2025-10-20 13:00:00+00:00,69.0,,16.035,0.0
2382,13,2025-10-21,2025-10-21 13:00:00+00:00,88.5,,13.1675,0.0
2382,13,2025-10-22,2025-10-22 13:00:00+00:00,91.5,,13.035,0.0
2382,14,2025-10-11,2025-10-11 14:00:00+00:00,,,,0.0
2382,14,2025-10-12,2025-10-12 14:00:00+00:00,61.0,,20.07,0.0
2382,14,2025-10-13,2025-10-13 14:00:00+00:00,,,,0.0
2382,14,2025-10-14,2025-10-14 14:00:00+00:00,,,,0.0
2382,14,2025-10-15,2025-10-15 14:00:00+00:00,60.0,,18.03,0.0
2382,14,2025-10-16,2025-10-16 14:00:00+00:00,56.3333333333333,,17.7733333333333,0.0
2382,14,2025-10-17,2025-10-17 14:00:00+00:00,51.0,,16.785,0.0
2382,14,2025-10-18,2025-10-18 14:00:00+00:00,,,,0.0
2382,14,2025-10-19,2025-10-19 14:00:00+00:00,59.0,,16.53,0.0
2382,14,2025-10-20,2025-10-20 14:00:00+00:00,79.0,,14.615,1.2
2382,14,2025-10-21,2025-10-21 14:00:00+00:00,89.0,,13.0025,0.0
2382,14,2025-10-22,2025-10-22 14:00:00+00:00,91.5,,12.88,0.0
2382,15,2025-10-10,2025-10-10 15:00:00+00:00,,,,0.0
2382,15,2025-10-11,2025-10-11 15:00:00+00:00,60.0,,20.62,0.0
2382,15,2025-10-12,2025-10-12 15:00:00+00:00,62.0,,19.45,0.0
2382,15,2025-10-13,2025-10-13 15:00:00+00:00,,,,0.0
2382,15,2025-10-14,2025-10-14 15:00:00+00:00,61.75,,18.0125,0.0
2382,15,2025-10-15,2025-10-15 15:00:00+00:00,63.6666666666666,,17.22,0.0
2382,15,2025-10-16,2025-10-16 15:00:00+00:00,58.25,,16.5175,0.0
2382,15,2025-10-18,2025-10-18 15:00:00+00:00,,,,0.0
2382,15,2025-10-19,2025-10-19 15:00:00+00:00,59.0,,16.08,0.0
2382,15,2025-10-20,2025-10-20 15:00:00+00:00,87.25,,13.48,0.8
2382,15,2025-10-21,2025-10-21 15:00:00+00:00,89.0,,12.85,0.0
2382,15,2025-10-22,2025-10-22 15:00:00+00:00,92.0,,12.79,0.0
2382,16,2025-10-10,2025-10-10 16:00:00+00:00,57.3333333333333,,19.54,0.0
2382,16,2025-10-11,2025-10-11 16:00:00+00:00,60.75,,20.06,0.0
2382,16,2025-10-12,2025-10-12 16:00:00+00:00,64.0,,18.7675,0.0
2382,16,2025-10-13,2025-10-13 16:00:00+00:00,61.25,,18.6025,0.0
2382,16,2025-10-14,2025-10-14 16:00:00+00:00,63.75,,17.5475,0.0
2382,16,2025-10-15,2025-10-15 16:00:00+00:00,60.5,,16.355,0.0
2382,16,2025-10-16,2025-10-16 16:00:00+00:00,59.75,,16.1925,0.0
2382,16,2025-10-17,2025-10-17 16:00:00+00:00,53.3333333333333,,15.1333333333333,0.0
2382,16,2025-10-18,2025-10-18 16:00:00+00:00,48.5,,16.1425,0.0
2382,16,2025-10-19,2025-10-19 16:00:00+00:00,62.5,,15.14,0.0
2382,16,2025-10-20,2025-10-20 16:00:00+00:00,86.25,,13.4025,0.2
2382,16,2025-10-21,2025-10-21 16:00:00+00:00,89.25,,12.6525,0.0
2382,16,2025-10-22,2025-10-22 16:00:00+00:00,92.0,,12.7,0.2
2382,17,2025-10-10,2025-10-10 17:00:00+00:00,60.25,,18.745,0.0
2382,17,2025-10-11,2025-10-11 17:00:00+00:00,64.0,,19.04,0.0
2382,17,2025-10-12,2025-10-12 17:00:00+00:00,68.0,,17.9625,0.0
2382,17,2025-10-13,2025-10-13 17:00:00+00:00,66.5,,17.525,0.0
2382,17,2025-10-14,2025-10-14 17:00:00+00:00,68.3333333333333,,16.8166666666667,0.0
2382,17,2025-10-15,2025-10-15 17:00:00+00:00,57.75,,15.3125,0.0
2382,17,2025-10-16,2025-10-16 17:00:00+00:00,64.75,,14.915,0.0
2382,17,2025-10-17,2025-10-17 17:00:00+00:00,55.0,,14.5225,0.0
2382,17,2025-10-18,2025-10-18 17:00:00+00:00,50.25,,15.2975,0.0
2382,17,2025-10-19,2025-10-19 17:00:00+00:00,69.0,,13.69,0.0
2382,17,2025-10-20,2025-10-20 17:00:00+00:00,83.75,,13.505,0.2
2382,17,2025-10-21,2025-10-21 17:00:00+00:00,89.5,,12.4325,0.0
2382,17,2025-10-22,2025-10-22 17:00:00+00:00,92.75,,12.5325,0.0
2382,18,2025-10-10,2025-10-10 18:00:00+00:00,60.25,,18.7175,0.0
2382,18,2025-10-11,2025-10-11 18:00:00+00:00,66.75,,18.39,0.0
2382,18,2025-10-12,2025-10-12 18:00:00+00:00,72.5,,17.1925,0.0
2382,18,2025-10-13,2025-10-13 18:00:00+00:00,69.0,,17.0125,0.0
2382,18,2025-10-14,2025-10-14 18:00:00+00:00,71.5,,16.1,0.0
2382,18,2025-10-15,2025-10-15 18:00:00+00:00,64.75,,14.35,0.0
2382,18,2025-10-16,2025-10-16 18:00:00+00:00,69.25,,14.015,0.0
2382,18,2025-10-17,2025-10-17 18:00:00+00:00,57.25,,13.7275,0.0
2382,18,2025-10-18,2025-10-18 18:00:00+00:00,52.25,,14.6525,0.0
2382,18,2025-10-19,2025-10-19 18:00:00+00:00,71.25,,13.585,0.0
2382,18,2025-10-20,2025-10-20 18:00:00+00:00,84.75,,13.245,0.2
2382,18,2025-10-21,2025-10-21 18:00:00+00:00,89.5,,12.185,0.0
2382,18,2025-10-22,2025-10-22 18:00:00+00:00,93.0,,12.36,0.0
2382,19,2025-10-10,2025-10-10 19:00:00+00:00,62.25,,18.065,0.0
2382,19,2025-10-11,2025-10-11 19:00:00+00:00,68.75,,17.615,0.0
2382,19,2025-10-12,2025-10-12 19:00:00+00:00,76.25,,16.3725,0.0
2382,19,2025-10-13,2025-10-13 19:00:00+00:00,71.75,,16.4925,0.0
2382,19,2025-10-14,2025-10-14 19:00:00+00:00,74.75,,15.3225,0.0
2382,19,2025-10-15,2025-10-15 19:00:00+00:00,70.0,,13.8925,0.0
2382,19,2025-10-16,2025-10-16 19:00:00+00:00,71.0,,13.605,0.0
2382,19,2025-10-17,2025-10-17 19:00:00+00:00,59.0,,13.225,0.0
2382,19,2025-10-18,2025-10-18 19:00:00+00:00,59.25,,13.525,0.0
2382,19,2025-10-19,2025-10-19 19:00:00+00:00,74.25,,12.835,0.0
2382,19,2025-10-20,2025-10-20 19:00:00+00:00,85.25,,13.2225,0.0
2382,19,2025-10-21,2025-10-21 19:00:00+00:00,90.0,,11.9775,0.0
2382,19,2025-10-22,2025-10-22 19:00:00+00:00,93.0,,12.415,0.0
2382,20,2025-10-10,2025-10-10 20:00:00+00:00,63.5,,17.7075,0.0
2382,20,2025-10-11,2025-10-11 20:00:00+00:00,72.0,,16.855,0.0
2382,20,2025-10-12,2025-10-12 20:00:00+00:00,78.75,,15.88,0.0
2382,20,2025-10-13,2025-10-13 20:00:00+00:00,72.5,,16.3475,0.0
2382,20,2025-10-14,2025-10-14 20:00:00+00:00,76.25,,14.975,0.0
2382,20,2025-10-15,2025-10-15 20:00:00+00:00,71.5,,13.5975,0.0
2382,20,2025-10-16,2025-10-16 20:00:00+00:00,71.0,,13.2675,0.0
2382,20,2025-10-17,2025-10-17 20:00:00+00:00,59.25,,13.1,0.0
2382,20,2025-10-18,2025-10-18 20:00:00+00:00,65.5,,12.9175,0.0
2382,20,2025-10-19,2025-10-19 20:00:00+00:00,76.25,,12.5525,0.0
2382,20,2025-10-20,2025-10-20 20:00:00+00:00,84.0,,13.025,0.0
2382,20,2025-10-21,2025-10-21 20:00:00+00:00,90.75,,11.8325,0.0
2382,20,2025-10-22,2025-10-22 20:00:00+00:00,93.5,,12.4825,0.0
2382,21,2025-10-10,2025-10-10 21:00:00+00:00,65.25,,17.13,0.0
2382,21,2025-10-11,2025-10-11 21:00:00+00:00,73.25,,16.57,0.0
2382,21,2025-10-12,2025-10-12 21:00:00+00:00,79.75,,15.6625,0.0
2382,21,2025-10-13,2025-10-13 21:00:00+00:00,75.5,,15.75,0.0
2382,21,2025-10-14,2025-10-14 21:00:00+00:00,75.75,,14.995,0.0
2382,21,2025-10-15,2025-10-15 21:00:00+00:00,73.25,,13.2825,0.0
2382,21,2025-10-16,2025-10-16 21:00:00+00:00,73.0,,12.725,0.0
2382,21,2025-10-17,2025-10-17 21:00:00+00:00,60.5,,12.855,0.0
2382,21,2025-10-18,2025-10-18 21:00:00+00:00,69.25,,12.66,0.0
2382,21,2025-10-19,2025-10-19 21:00:00+00:00,69.75,,12.675,0.0
2382,21,2025-10-20,2025-10-20 21:00:00+00:00,84.0,,13.105,0.0
2382,21,2025-10-21,2025-10-21 21:00:00+00:00,91.25,,11.8675,0.0
2382,21,2025-10-22,2025-10-22 21:00:00+00:00,94.0,,12.505,0.0
2382,22,2025-10-10,2025-10-10 22:00:00+00:00,68.0,,16.4525,0.0
2382,22,2025-10-11,2025-10-11 22:00:00+00:00,75.5,,16.0675,0.0
2382,22,2025-10-12,2025-10-12 22:00:00+00:00,78.5,,15.6525,0.0
2382,22,2025-10-13,2025-10-13 22:00:00+00:00,76.25,,15.725,0.0
2382,22,2025-10-14,2025-10-14 22:00:00+00:00,75.0,,15.0525,0.0
2382,22,2025-10-15,2025-10-15 22:00:00+00:00,73.5,,13.0625,0.0
2382,22,2025-10-16,2025-10-16 22:00:00+00:00,73.5,,12.3975,0.0
2382,22,2025-10-17,2025-10-17 22:00:00+00:00,59.25,,13.115,0.0
2382,22,2025-10-18,2025-10-18 22:00:00+00:00,68.5,,12.6,0.0
2382,22,2025-10-19,2025-10-19 22:00:00+00:00,69.5,,12.1575,0.0
2382,22,2025-10-20,2025-10-20 22:00:00+00:00,87.25,,12.675,0.0
2382,22,2025-10-21,2025-10-21 22:00:00+00:00,91.5,,11.755,0.0
2382,22,2025-10-22,2025-10-22 22:00:00+00:00,94.0,,12.4125,0.0
2382,23,2025-10-10,2025-10-10 23:00:00+00:00,70.25,,15.7275,0.0
2382,23,2025-10-11,2025-10-11 23:00:00+00:00,76.5,,15.7575,0.0
2382,23,2025-10-12,2025-10-12 23:00:00+00:00,81.75,,14.8375,0.0
2382,23,2025-10-13,2025-10-13 23:00:00+00:00,78.5,,15.62,0.0
2382,23,2025-10-14,2025-10-14 23:00:00+00:00,74.5,,15.1125,0.0
2382,23,2025-10-15,2025-10-15 23:00:00+00:00,73.25,,12.7675,0.0
2382,23,2025-10-16,2025-10-16 23:00:00+00:00,72.25,,12.4925,0.0
2382,23,2025-10-17,2025-10-17 23:00:00+00:00,60.5,,12.455,0.0
2382,23,2025-10-18,2025-10-18 23:00:00+00:00,67.75,,12.4125,0.0
2382,23,2025-10-19,2025-10-19 23:00:00+00:00,68.25,,12.43,0.0
2382,23,2025-10-20,2025-10-20 23:00:00+00:00,87.0,,12.695,1.4
2382,23,2025-10-21,2025-10-21 23:00:00+00:00,91.0,,11.9025,0.0
2382,23,2025-10-22,2025-10-22 23:00:00+00:00,94.75,,12.4175,0.0
